add? NCF 5000000s23.875
add? AAM 6203000s2.0
add? AIR 27181000s15.8125
add? RNT 19909000s13.9375
add? ABT 1522169000s38.375
add? ABY 190500000s10.875
add? ABM 22341000s24.0
add? ABN 1774862000s21.375
add? ANF 102002000s12.0625
add? AKR 25955000s5.6875
add? AIF 14254000s4.5
add? ACL 194059000s20.5
add? AK 34880000s14.1875
add? ACG 56617000s7.0
add? AOF 13028000s7.625
add? GSF 77550000s6.6875
add? SI 36939000s5.875
add? ADF 25007000s8.4375
add? AMF 20405000s6.125
add? AMU 10507000s10.75
add? AMI 59297000s1.875
add? ART 57835000s22.75
add? ACS 49211000s36.5625
add? ACN 26789000s12.5625
add? ADX 44390000s34.75
add? ADO 131824000s107.5
add? PVD 16734000s19.625
add? ASF 13646000s38.0
add? AMD 146585000s75.25
add? ADV 9006000s19.5625
add? AD 21549000s27.75
add? AEG 583200000s75.375
add? AES 192027000s79.4375
add? AET 141290000s53.25
add? AMG 23084000s38.75
add? AFL 267201000s44.625
add? ASV 5238000s21.1875
add? AG 59536000s11.625
add? ATG 57683000s17.4375
add? AEM 55289000s5.6875
add? ADC 4365000s14.125
add? AGX 10363000s38.9375
add? AGU 112000000s8.375
add? APD 229305000s27.875
add? ABF 48607000s20.3125
add? ARG 69569000s8.25
add? FLY 4625000s11.375
add? ANS 11378000s5.0
add? AKS 59592000s10.375
add? ALG 9736000s11.125
add? ALK 26363000s30.4375
add? AIN 30300000s13.4375
add? ALB 46748000s19.5
add? AOG 124031000s32.375
add? ACV 56328000s23.75
add? ABS 423628000s32.625
add? AL 217416000s33.0
add? ALA 815995000s42.6875
add? AA 366666000s62.875
add? ALX 5001000s64.5
add? ARE 13741000s31.9375
add? AAT 13707000s11.9375
add? Y 7475000s177.125
add? AYE 110436000s28.8125
add? ALN 27540000s15.25
add? AGN 133180000s57.75
add? AMO 2505000s38.875
add? PFA 38176000s12.625
add? AWF 67231000s8.625
add? AWG 8440000s9.125
add? LNT 78117000s30.0
add? ATK 10154000s62.375
add? AHI 7964000s6.875
add? AIB 430380000s20.5
add? ADP 11847000s2.0625
add? AW 187710000s5.8125
add? AFC 54203000s46.6875
add? ALM 8592000s9.125
add? ALL 806982000s20.375
add? AT 315196000s65.25
add? ALC 6718000s24.75
add? ALO 27590000s36.375
add? AGI 14923000s8.75
add? ALS 238327000s25.3125
add? AZA 100810000s44.0
add? AMB 86577000s22.0
add? ABK 69824000s48.25
add? AIZ 8957000s8.625
add? ACO 26795000s13.1875
add? DOX 205251000s74.3125
add? AHC 90695000s62.75
add? AEE 137215000s33.125
add? MFA 9055000s4.75
add? AOL 2216160000s61.75
add? AWA 37145000s15.0
add? AAG 42372000s16.25
add? AXL 39465000s14.875
add? AEP 192727000s33.6875
add? AXP 447673000s139.2656
add? AFG 59651000s25.5625
add? AGC 250897000s53.1875
add? AM 64520000s17.625
add? AHP 1306656000s59.125
add? IND 20903000s12.3125
add? AIG 1548242000s105.0
add? PLB 18092000s24.875
add? AMZ 16653000s5.8125
add? XAA 5007000s11.75
add? AXT 8455000s10.3125
add? BXT 7356000s10.3125
add? CXT 5300000s10.0625
add? CAN 55000000s16.875
add? ACP 47235000s7.8125
add? ARB 10760000s16.1875
add? INV 8056000s5.9375
add? ACR 17119000s7.875
add? ASI 5910000s5.3125
add? SLA 13500000s11.25
add? SKI 30287000s2.25
add? ASD 70440000s40.9375
add? ASP 5328000s10.875
add? BSP 20399000s10.9375
add? CSP 27335000s10.5625
add? AWR 8958000s29.25
add? AMT 155580000s45.0625
add? AWK 81340000s23.625
add? ACF 73570000s16.8125
add? APU 41978000s15.5
add? AAS 51351000s18.0625
add? AMN 3992000s33.0
add? AMH 30436000s18.5625
add? AME 32174000s20.4375
add? PIN 59598000s2.0625
add? AFM 209779000s61.0
add? AML 16968000s22.0
add? AP 9590000s11.0
add? APH 17864000s115.3125
add? AMR 153558000s34.5
add? AXR 7241000s5.25
add? ASO 391089000s14.3125
add? AVZ 127764000s63.0625
add? AAP 56442000s17.9375
add? AJL 288052000s4.625
add? APC 127519000s38.0625
add? ADI 345602000s63.0625
add? AGL 8676000s7.625
add? AU 195706000s20.9375
add? BUD 475691000s67.8125
add? AXE 35726000s29.5
add? NLY 12698000s8.625
add? ANN 30718000s23.875
add? AHR 20998000s7.0
add? TNT 23262000s10.5
add? AOC 256154000s25.5
add? APA 114083000s48.5
add? AIV 62046000s40.0
add? AXM 5753000s9.0625
add? APX 19545000s8.5625
add? APJ 187528000s22.5
add? APZ 20939000s15.0625
add? APW 38985000s26.25
add? AHG 52042000s14.1875
add? ATS 52500000s4.25
add? ATR 36301000s24.0
add? ARA 20671000s18.5
add? ARJ 23003000s20.5625
add? ACI 38187000s6.0
add? ADM 608360000s10.0
add? ASN 139400000s20.625
add? ARI 63350000s21.9375
add? AGY 28140000s14.8125
add? AZD 3000000s24.9375
add? AH 23547000s10.0
add? ACK 40038000s17.8125
add? ARW 94817000s35.875
add? ARV 25829000s22.25
add? ASA 9600000s15.625
add? ASL 24168000s2.0
add? ASH 73000000s34.0625
add? ARH 318801000s1.1875
add? AWC 10733000s4.0
add? PAP 239825000s6.125
add? SAT 39000000s29.5
add? AIC 5587000s11.125
